110.73.3.60	8123	高匿名	HTTP	广西壮族自治区南宁市 联通	0.4秒	2017-07-07 20:40:06
122.96.59.106	80	高匿名	HTTP	中国 江苏省 南京市 联通	1秒	2017-07-07 19:40:11
117.90.5.233	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	1秒	2017-07-07 18:39:59
121.232.145.156	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	3秒	2017-07-07 17:40:03
139.196.36.156	3128	高匿名	HTTP	中国 上海市 上海市 阿里云	3秒	2017-07-07 16:40:11
123.169.84.251	808	高匿名	HTTP	中国 山东省 淄博市 电信	1秒	2017-07-07 15:39:46
121.232.145.10	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	3秒	2017-07-07 14:39:56
117.90.7.34	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	1秒	2017-07-07 13:40:06
117.64.237.14	3128	高匿名	HTTP	中国 安徽省 合肥市 电信	1秒	2017-07-07 12:39:46
115.217.8.210	80	高匿名	HTTP	中国 浙江省 宁波市 电信	2秒	2017-07-07 11:40:00
121.232.144.147	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	0.7秒	2017-07-07 09:39:18
125.117.131.167	9000	高匿名	HTTP	中国 浙江省 金华市 电信	1秒	2017-07-07 08:39:53
117.90.0.125	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	2秒	2017-07-07 07:39:58
60.178.130.111	8081	高匿名	HTTP	中国 浙江省 宁波市 电信	1秒	2017-07-07 06:39:50
125.67.72.66	9000	高匿名	HTTP	中国 四川省 遂宁市 电信	3秒	2017-07-07 05:39:50
121.232.144.46	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	3秒	2017-07-07 04:39:38
121.232.147.6	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	1秒	2017-07-07 03:40:00
202.119.162.138	80	高匿名	HTTP	中国 江苏省 南京市 教育网	2秒	2017-07-07 02:39:03
111.13.7.42	843	高匿名	HTTP	中国 北京市 北京市 移动	2秒	2017-07-07 01:39:52
125.67.74.93	9000	高匿名	HTTP	中国 四川省 遂宁市 电信	3秒	2017-07-07 00:39:54
118.122.187.221	9000	高匿名	HTTP	中国 四川省 遂宁市 电信	1.0秒	2017-07-06 23:39:33
182.88.43.105	8123	高匿名	HTTP	中国 广西壮族自治区 南宁市 联通	0.8秒	2017-07-06 22:39:54
110.73.14.154	8123	高匿名	HTTP	中国 广西壮族自治区 防城港市 联通	3秒	2017-07-06 21:39:57
118.113.128.44	8998	高匿名	HTTP	中国 四川省 成都市 电信	1秒	2017-07-06 20:39:38
183.47.65.58	8998	高匿名	HTTP	中国 广东省 珠海市 电信	3秒	2017-07-06 19:39:36
183.47.65.58	8998	高匿名	HTTP	中国 广东省 珠海市 电信	3秒	2017-07-06 19:39:36
121.232.146.55	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	3秒	2017-07-06 18:39:50
182.129.248.143	9000	高匿名	HTTP	中国 四川省 遂宁市 电信	1秒	2017-07-06 17:39:56
121.232.144.9	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	0.9秒	2017-07-06 16:39:46
101.6.34.137	8123	高匿名	HTTP	中国 北京市 北京市 教育网	1秒	2017-07-06 15:39:58
121.232.144.19	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	2秒	2017-07-06 14:39:55
123.169.84.251	808	高匿名	HTTP	中国 山东省 淄博市 电信	1秒	2017-07-06 13:39:54
121.40.164.232	8118	高匿名	HTTP	中国 浙江省 杭州市 阿里云	3秒	2017-07-06 12:39:42
60.178.7.188	8081	高匿名	HTTP	中国 浙江省 宁波市 电信	0.7秒	2017-07-06 11:39:52
121.232.147.234	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	1秒	2017-07-06 10:39:56
121.232.144.100	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	3秒	2017-07-06 09:39:34
121.232.146.204	9000	高匿名	HTTP	中国 江苏省 镇江市 电信	3秒	2017-07-06 08:39:52
222.208.79.127	9000	高匿名	HTTP	中国 四川省 遂宁市 电信	3秒	2017-07-06 07:39:50
122.96.59.105	80	高匿名	HTTP	江苏省南京市 联通	2秒	2017-07-06 06:39:48
171.92.32.186	9000	高匿名	HTTP	中国 四川省 遂宁市 电信	3秒	2017-07-06 05:39:46

......end.......
